molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1404060,O=C(NN=C(S)Nc1cccc(C(F)(F)F)c1)c1cccc(Cl)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,25500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1401698,Cc1ccc(S(=O)(=O)c2nc(S(C)(=O)=O)sc2N2CCCCC2C)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1547145,CCCCc1ccc(NC(S)=Nc2ccc(Nc3ccc(OC)cc3)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,30100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1527341,CCCCCCCCCCOC(=O)C[n+]1c(COc2ccccc2OC)n(C)c2ccccc21.[Cl-],Mitochondrial import inner membrane translocase subunit TIM23,IC50,12000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1608787,COc1ccc(Br)cc1[C@H]1[C@@H]2C=CCC[C@@]2(C)C(=O)N1Cc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1553881,COc1ccc2sc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)nc2c1.Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL3189855,O=C(N/N=C/c1ccc[nH]1)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8980,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1450616,O=C1CC(Sc2nnnn2-c2ccccc2)C(=O)N1c1cccc(Cl)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2920,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1419625,Nc1c(C(=O)Nc2ccccc2)c2nc3ccccc3nc2n1CCCN1CCOCC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1200847,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1.O=S(=O)(O)CCO,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6440,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1390546,Cc1cc(C)c(CSc2nc(-c3ccc([N+](=O)[O-])cc3)c[nH]2)c(C)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1485010,O=C(OCn1ncc(Br)c(Br)c1=O)c1ccc(F)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1780,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1534200,COc1ccc(C(=O)O/N=C(\N)c2ccc(Cl)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7130,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1978997,COc1ccc(/C(C)=N/NC(=S)NCCc2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,19500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1331798,Cc1ccc(N=C(S)Nc2ccc(Cl)c(Cl)c2)c(OC(F)F)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1303810,O=C(OCn1ncc(Br)c(Br)c1=O)c1ccccc1Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2070,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1387069,CC(=O)c1ccc(NC(S)=NC(C)c2ccc(Cl)cc2Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1334612,COc1ccc(C(=O)O/N=C(\N)c2ccc(Br)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1544036,COc1ccc(/C=C/C(=O)c2ccccc2)cc1Cn1nnc2ccccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7940,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1303703,S=C(NCCCc1ccccc1)Nc1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7140,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1586425,CNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL211969,Cc1ccc(S(=O)(=O)c2nc(C)c([N+](=O)[O-])c(C)c2C#N)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2080,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1300391,COc1ccc(Br)cc1[C@H]1[C@H]2C=CC[C@@H](C)[C@@H]2C(=O)N1Cc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1324805,COc1ccccc1N1C(=O)CC(Sc2n[nH]c(-c3cccc(C)c3)n2)C1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7770,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL3213220,Cc1cccc(NC(=S)N/N=C2/CCCCc3ccccc32)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7440,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1469305,Cc1nonc1C1CCCN1C(=O)c1cc(COc2cccc(C(F)(F)F)c2)on1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,19200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1367432,COc1ccc(C(=O)O/N=C(\N)c2ccccc2Cl)cc1OC,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1330610,N=C(NOC(=O)CCC1CCCC1)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,29600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1980581,C/C(=N\NC(=S)NCc1ccccc1)c1ccc(Cl)s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1391098,CCOC(=O)c1ccc(NC(=O)CC2OCCN(CC)C2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2020,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1702079,O=C1CS(=O)(=O)N(Cc2cccc(F)c2)c2ccc(Br)cc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL3192609,Fc1c(F)c(C(F)(F)F)c(F)c(F)c1N/N=C\c1cccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7370,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1359792,CNC(=Nc1cc(Cl)ccc1Cl)SC1CC(=O)N(c2ccc(C(=O)OC)cc2)C1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1984894,CCOC(=O)c1ccc(/N=c2\ssnc2Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2220,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1541034,COc1ccc(-c2cc(C3CC3)nc3sc(C#N)c(N)c23)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6840,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1485605,Cc1cc(C)cc(N2C(=O)CC(Sc3nnnn3-c3ccccc3)C2=O)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1260,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1501892,CC(C)C(c1nnnn1C1CCCC1)N1CCCc2ccccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1554169,O=C(O)/C=C/C(=O)c1ccc2c(c1)CCc1ccccc1-2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5090,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1515506,Cc1ccccc1/C=C/C(=O)c1ccc([N+](=O)[O-])o1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1371138,CC(C)C(=O)N1CCN(c2ccccc2NC(=O)c2ccc([N+](=O)[O-])o2)CC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8890,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1553717,CN(C)CCCN(C(=O)c1cc2cc([N+](=O)[O-])ccc2s1)c1nc2cc3c(cc2s1)OCCO3.Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1407254,COC(=O)c1c(N2C(=O)CC(Sc3ccccc3C(=O)O)C2=O)sc2c1CCCC2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3130,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1439210,Cn1c(/C=C/c2ccc([N+](=O)[O-])o2)nc2ccccc2c1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6280,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1487135,Fc1ccccc1CN=C(S)Nc1cccc(C(F)(F)F)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1567402,CCOC(=O)c1c(OCC)[nH]c2c1cc(O)c1ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1561609,Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])s2)n1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1550,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL3192555,Cc1ccc(NC2=C/C(=N\S(=O)(=O)c3cccs3)c3ccccc3C2=O)c(C)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1505636,N=C(Cc1ccc(Cl)cc1Cl)NOC(=O)Cc1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1390,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1478401,Cc1ccc(F)c([C@H]2[C@@H]3C=CCC[C@@]3(C)C(=O)N2Cc2ccccc2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1399896,O=C(c1cc(COc2ccc(F)cc2Cl)on1)N1CCN(c2cnccn2)CC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5450,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1988138,CC(C)NC(=S)N/N=C1\CCCCc2ccccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1384531,Cc1ccc(C(N)=NOC(=O)C(C)c2ccc([N+](=O)[O-])cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,41900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1470485,O=C1C2C3C=CC(CO)(O3)C2C(=O)N1c1ccccc1-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1830,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1322943,O=C(NC(=S)NNC(=O)c1ccccc1[N+](=O)[O-])c1ccc(Br)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1495590,Cc1ccc(C(=N)NOC(=O)c2ccc3c(c2)OCO3)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1304513,COc1ccc(-c2nncnn2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3860,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1892270,O=[N+]([O-])c1ccccc1N/N=C/c1c[nH]c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1369392,COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)oc3nc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3340,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1372447,CCOc1ccccc1NC(=O)/C=C/C(N)=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7360,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1510030,CCOC(=O)/C=C/C(=O)OCC(=O)Nc1ccc([N+](=O)[O-])cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7490,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1392140,COc1ccc(C(=O)Nc2ccc(-n3nncc3C(C)(C)C)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8870,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1466519,CCCOc1ccc(N2C(=O)CC(N3CCC(O)(c4cccc(C(F)(F)F)c4)CC3)C2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7410,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1505875,O=C(NN=C(S)Nc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7040,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1559558,Cc1ccc(CNC(=O)c2ccc(Cn3nc(C)c(Cl)c3C)o2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1549175,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)c1nnc(S(=O)(=O)Cc2cccc(F)c2)o1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2280,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
